order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,delivery_discount,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer,discounted_delivery
ORD078366,ID1277988751,2022-04-22,Bakers,"[('Thunder line', 1), ('Lucent 330S', 1), ('iAssist Line', 2)]",7860,39.249,-37.8142295,145.0119189,25,Autumn,False,1.54131,small and lightweight. i wouldn't really recommend for teenagers or adults more so for kids under 10,False,52.332
ORD313788,ID0372993330,2022-08-16,Bakers,"[('Universe Note', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",9985,50.638,-37.8076398,144.98091259999995,25,Winter,False,1.28638,"works fine, had a scratch on back. love the phone. i gave it a 4 overall because it came with a scratch on the back. i understand it's refurbished and these things can be expected, but that's why i gave it a four star rating. other than the scratch on the back, everything seems to work fine so far!",True,67.51733333333333
ORD177344,ID0301544524,2022-05-06,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2), ('iStream', 1)]",6930,32.785,-37.8182698,144.949383,50,Autumn,False,0.65539,if the phone is in good condition phone is like brand new! love it,True,65.57
ORD199201,ID2935358344,2022-02-06,Bakers,"[('Lucent 330S', 1), ('iStream', 1), ('Olivia x460', 2), ('Toshika 750', 2)]",12470,65.799,-37.8271664,144.99411519999995,25,Summer,True,1.91387,one star worked for 2 weeks and then the screen died out.,False,87.73200000000001
ORD287290,ID1713471333,2022-02-27,Thompson,"[('Candle Inferno', 2), ('Thunder line', 1), ('Lucent 330S', 1), ('Universe Note', 1)]",7720,39.566,-37.7985094,144.9200724,50,Summer,False,2.85018,not good enough. fingerprint reader doesn't respond.,False,79.132
ORD044293,ID0576838446,2022-05-16,Bakers,"[('Thunder line', 2), ('Lucent 330S', 1), ('iStream', 1), ('Olivia x460', 2)]",8190,33.008,-37.8177749,144.9882944,50,Autumn,False,1.05926,a20 i love my new phone it's very slim and sexy,True,66.016
ORD102241,ID5682688503,2022-08-06,Thompson,"[('iStream', 2), ('Olivia x460', 1), ('Universe Note', 2), ('Lucent 330S', 2)]",10885,32.971,-37.8223097,144.94687530000004,50,Winter,False,1.07284,five stars fantastic prices. and the good toys.,True,65.942
ORD464907,ID2291074004,2022-05-26,Thompson,"[('Thunder line', 2), ('Universe Note', 2), ('Alcon 10', 2)]",29160,58.413,-37.8129131,144.95268869999995,25,Autumn,True,0.49494,i don't have any regrets spending my money am just getting searching out the features of the phone and am loving it,True,77.884
ORD274835,ID2948774566,2022-08-06,Nickolson,"[('pearTV', 2), ('Toshika 750', 2)]",21260,66.276,-37.8080861,144.9708971,0,Winter,False,1.17579,all-around excellent phone very awesome phone very fast and i really liked emui but does not work in rural areas like where i live even though i have at and t,True,66.276
ORD448769,ID0493873196,2022-03-05,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2), ('Toshika 750', 2)]",17765,34.168,-37.8055575,144.9723686,50,Autumn,False,1.4723,bang for buck! a good phone. good amount of memory. works well.,True,68.336
ORD181218,ID2906505249,2022-10-21,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",12810,98.744,-37.8069338,144.95024809999995,0,Spring,True,0.6974,awesome great phone great price,True,98.744
ORD147633,ID0026051948,2022-05-16,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 2), ('Lucent 330S', 2), ('Thunder line', 2)]",11495,59.449,-37.8150464,144.9718458,25,Autumn,True,0.44358,"if you're a digico frequent flyer like me, hd inferno is very fun and convenient placing all aspects of digico at your finger tips. the only thing i dont like about it is that its slow like most tablets.",True,79.26533333333333
ORD297187,ID2400284475,2022-07-05,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 2), ('Lucent 330S', 1), ('Olivia x460', 2)]",21270,47.639,-37.819869,144.96510419999996,25,Winter,False,0.41595,"love it! this phone is way better than the alcon, bigger screen!better buit in apps! for example, the buit in navigation im very pleased!",True,63.51866666666667
ORD199947,ID0711334399,2022-10-25,Thompson,"[('iAssist Line', 1), ('Toshika 750', 2), ('Lucent 330S', 2)]",13325,104.278,-37.806982,144.95899740000004,0,Spring,True,1.22552,sprint s4 i got this phone for my boyfriend when his s2 had problems and he loves it. no complaints from him. its a great phone.,True,104.278
ORD180021,ID0247689966,2022-03-04,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 2)]",8770,30.722,-37.8177706,144.9722486,50,Autumn,True,0.25435,i am very dis pointed about the phone it is ... i am very dis pointed about the phone it is dead now i really do not know what to do with this phone now ...please help me to solve this,False,61.444
ORD236793,ID5797758273,2022-11-05,Thompson,"[('iAssist Line', 2), ('Alcon 10', 2), ('iStream', 2), ('Toshika 750', 2)]",31290,101.359,-37.8066767,144.9451204,0,Spring,True,0.68916,2 scratches in screen on unboxing phone had two scratches in screen when arrived what looked like factory sealed yellow sticker seal?,True,101.359
ORD050589,ID0767587063,2022-08-23,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Lucent 330S', 1), ('pearTV', 2)]",19160,66.946,-37.8087203,144.97313490000005,0,Winter,False,1.14351,bought two of these for my grandson and grand daughter and they love them. i like the parental controls and the apps.,True,66.946
ORD461091,ID0207093453,2022-07-02,Bakers,"[('Universe Note', 2), ('Thunder line', 1), ('iStream', 2)]",9380,78.501,-37.8074708,145.0079001,0,Winter,True,1.14904,five stars awesome phone.i just loved it,True,78.501
ORD247785,ID3218226993,2022-09-07,Thompson,"[('Lucent 330S', 1), ('Thunder line', 1), ('pearTV', 2)]",16030,99.143,-37.8071752,144.94513380000004,0,Spring,True,0.63524,amazing product best phone i ever had in my life!!!!!!!!!!!!!!!!!!!!!!!!!!!!!i am so happy that i finally able to get it under such high demand for the phone,True,99.143
ORD168127,ID5957906929,2022-08-21,Nickolson,"[('iStream', 2), ('Candle Inferno', 2), ('iAssist Line', 1)]",3385,40.545,-37.8055335,144.97356159999995,25,Winter,False,1.49614,"bad product i don't think the cell is bad. i think that the store where i bought is a thief. i fell cheated because two cellphones i bought only last one week and i can't access to warranty. i won't buy to digico anymore because dudn't give me any support and ill in charge to give bad references all people i know. don't buy in 't i me t o cell',",False,54.06
ORD309388,ID0576863552,2022-12-23,Nickolson,"[('Olivia x460', 2), ('pearTV', 2)]",15070,60.651,-37.824124,144.9868376,25,Summer,False,1.63993,so far so good works well so far.,True,80.86800000000001
ORD028322,ID0577522376,2022-08-25,Nickolson,"[('Olivia x460', 1), ('Alcon 10', 2)]",19125,37.712,-37.8231165,144.97087019999995,50,Winter,True,0.51651,good purchase phone came as expected with no scratches. it looks brand new!,True,75.424
ORD147570,ID5402876210,2022-11-15,Nickolson,"[('Olivia x460', 2), ('Universe Note', 1)]",5900,57.324,-37.821232,144.9780544,25,Spring,False,0.80329,"i bought it for friend of mine, he really liked it.",True,76.432
ORD267053,ID1449266736,2022-06-01,Bakers,"[('pearTV', 2), ('Alcon 10', 1), ('Olivia x460', 1)]",22795,78.032,-37.8165445,144.98722800000004,0,Winter,True,1.01332,"five stars love this phone!! battery lasts a long while and it's fast. the pics are beautiful, too.",True,78.032
ORD338201,ID6167489429,2022-09-07,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 2), ('Toshika 750', 2), ('Lucent 330S', 1)]",14750,32.249,-37.8120093,144.9591772,50,Spring,False,1.0674,doesn't work with note 10 doesn't work with note 10,False,64.498
ORD222843,ID2304718106,2022-03-14,Thompson,"[('Olivia x460', 2), ('pearTV', 2), ('Toshika 750', 2)]",23710,46.77,-37.8146513,144.9467566,25,Autumn,False,0.2219,worth it i’m loving it! so worth it!,True,62.36000000000001
ORD410448,ID3132397293,2022-02-28,Thompson,"[('pearTV', 1), ('Alcon 10', 2), ('Candle Inferno', 2), ('iStream', 2)]",25370,73.066,-37.807262,144.95908280000003,25,Summer,True,1.21622,awesome seller and good product this was like a brand new phone,True,97.42133333333334
ORD422964,ID0663121238,2022-10-04,Thompson,"[('Thunder line', 1), ('Candle Inferno', 2)]",3040,40.893,-37.799476,144.9552516,50,Spring,False,1.63588,better than i expected and the price was surpridingly low great. my wife has no complaints.,True,81.786
ORD347818,ID0417273424,2022-05-15,Bakers,"[('iAssist Line', 2), ('Lucent 330S', 2)]",6910,32.856,-37.8172963,144.9879749,50,Autumn,False,1.03329,great basic cellphone. cheap phone that works great. great battery life.,True,65.712
ORD229442,ID3208518281,2022-11-14,Nickolson,"[('pearTV', 2), ('Thunder line', 1), ('iAssist Line', 1)]",17025,79.865,-37.8035651,144.9672031,25,Spring,True,1.68578,not a mark on this phone received this phone and it is like new. been working flawlessly. must say from a note 4 to a note 8 wow.,True,106.48666666666666
ORD145006,ID4952477281,2022-08-10,Thompson,"[('iStream', 1), ('iAssist Line', 2), ('Toshika 750', 1), ('Candle Inferno', 2)]",9780,30.648,-37.8096098,144.95528090000005,50,Winter,True,0.79866,"me dicen que ya fue entregado el pedido y nunca me llego..... deje un mensaje hace unos dias diciendo que el telefono finalmente aparecio , lo dejaron en otra direccion y otro dia diferente al que me habian dicho que llegaba. hasta ahora no se como seguir porque me hicieron un reembolzo.gracias",False,61.296
ORD395561,ID0250933642,2022-11-02,Bakers,"[('iAssist Line', 2), ('Toshika 750', 2), ('Olivia x460', 1)]",14315,54.831,-37.826093,145.0017336,50,Spring,True,1.88086,wow - what a phone i had my lucentrola droid for years and thought i loved it - i did not know what love was. :-) i absolutely love this phone. it is taking the place of my computer on the road. works great on my verizon network.,True,109.662
ORD279320,ID3240572177,2022-10-17,Thompson,"[('Toshika 750', 1), ('pearTV', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",13715,63.221,-37.8055534,144.9296537,25,Spring,False,1.72452,muy buen producto todo está genial,True,84.29466666666666
ORD187023,ID0579409745,2022-08-25,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 1), ('Olivia x460', 2)]",10580,56.651,-37.8217484,144.9680858,25,Winter,True,0.37393,i like the olivia cel brand battery life,True,75.53466666666667
ORD235050,ID2096325814,2022-05-29,Thompson,"[('Lucent 330S', 2), ('iStream', 2), ('iAssist Line', 2)]",7210,68.213,-37.8006539,144.953847,0,Autumn,False,1.46475,my dad is very happy with it i bought this as a gift for my dad and so far he's been loving it.,True,68.213
ORD260653,ID0664380199,2022-12-09,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('pearTV', 1)]",11060,33.221,-37.8195648,144.969116,50,Summer,False,0.11453,excellent product this is a excellent product is everything as expected fits all the i need from a product like this one,True,66.442
ORD277660,ID2187983881,2022-11-19,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 2)]",5180,63.661,-37.812715,144.9681564,25,Spring,True,0.66593,locked!!! it say it is unlock but it is lock by at&t. i need the unlock code!!!!,False,84.88133333333333
ORD408109,ID5001030279,2022-03-16,Thompson,"[('Toshika 750', 1), ('pearTV', 1), ('Lucent 330S', 1)]",11860,46.428,-37.8115439,144.95206530000004,25,Autumn,False,0.45703,"very perfect conditions, exactly like new very perfect conditions, exactly like new, i love it, the only problem was that it did not include the s pen",True,61.903999999999996
ORD145290,ID2086645491,2022-01-11,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1)]",5550,68.641,-37.81942100000001,144.9610485,25,Summer,True,0.7533,very pleased,True,91.52133333333335
ORD260761,ID0145249644,2022-09-30,Nickolson,"[('Universe Note', 1), ('pearTV', 2), ('Alcon 10', 1)]",25020,51.523,-37.81548770000001,144.9604594,50,Spring,True,0.87111,wonderful purchase nice phone and great camera,True,103.046
ORD228791,ID5290706356,2022-05-31,Nickolson,"[('Olivia x460', 2), ('iStream', 1)]",2600,80.917,-37.8081377,144.9762166,0,Autumn,True,1.30334,love it want to buy another one,True,80.917
ORD207333,ID4327696183,2022-05-03,Bakers,"[('Thunder line', 2), ('Universe Note', 1)]",7810,69.179,-37.824267600000006,144.99147580000005,0,Autumn,False,1.62264,very pleased. i bought the phone and it's asking me for a sim network unlock pin. i'd love for the store to contact me about this issue. update: 4/5/2017 i called the company and they were very nice in assisting me get the sim network unlock pin. issue resolved.,True,69.179
ORD252267,ID4297530227,2022-12-03,Bakers,"[('Candle Inferno', 1), ('Alcon 10', 2)]",18330,76.209,-37.8063423,144.982857,0,Summer,False,1.16187,five stars easy to setup and use,True,76.209
ORD196240,ID0377544391,2022-02-01,Thompson,"[('iStream', 2), ('Toshika 750', 2)]",8940,25.481,-37.8155841,144.94527659999997,50,Summer,False,0.36033,xp lumia 900 this phone is defective it doesn't work any comes messed up i can't believe i paid for this crap.it broke down on me the first day i got it and i had to send it to a repair shop..this phone is literally no good please be aware of it.and the sender is crap i got it from a bull crap sender,False,50.962
ORD095832,ID6167417912,2022-03-08,Thompson,"[('Lucent 330S', 2), ('Thunder line', 1)]",4640,40.042,-37.816866,144.953901,50,Autumn,True,0.7608,"love it, very easy to set up.love that you can request just about anything on your mind and it works on giving you useful information.",True,80.084
ORD063497,ID3219564156,2022-11-06,Thompson,"[('Thunder line', 2), ('iAssist Line', 1), ('Alcon 10', 2), ('Universe Note', 2)]",31385,36.789,-37.8076056,144.94916980000005,50,Spring,False,0.5936,excellent product arrived in time excellent product arrived in time indicated,True,73.578
ORD168954,ID3106293368,2022-03-03,Thompson,"[('iAssist Line', 1), ('iStream', 2)]",2525,60.704,-37.8066191,144.9324223,25,Autumn,True,1.45376,thank you pear idk but it’s all gucci,True,80.93866666666666
ORD238631,ID1560149457,2022-01-31,Thompson,"[('Toshika 750', 2), ('Universe Note', 1)]",12090,94.115,-37.8164425,144.9373646,0,Summer,True,0.95097,"everything i loved it, the best purchase ever!! thanks",True,94.115
ORD085871,ID0248746922,2022-12-04,Bakers,"[('iStream', 1), ('Toshika 750', 2)]",8790,49.375,-37.8222475,144.9962533,50,Summer,True,1.36674,the phone for everything from office use to entertainment.,True,98.75
ORD039459,ID0746924731,2022-11-24,Nickolson,"[('Olivia x460', 2), ('Universe Note', 1), ('iAssist Line', 1), ('Toshika 750', 1)]",12445,52.942,-37.824062,144.9848639,50,Spring,True,1.47764,buy it! it’s pretty and faster,True,105.884
ORD459756,ID5002595087,2022-05-03,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 1)]",4750,39.42,-37.8124096,144.95361090000003,50,Autumn,True,0.57607,"five stars excellent condition works 100%, and above all unlocked works perfectly for ecuador.",True,78.84
ORD183410,ID0638044474,2022-02-16,Thompson,"[('Toshika 750', 1), ('pearTV', 2)]",16940,99.621,-37.8129005,144.9298785,0,Summer,True,1.51198,nice good phone,True,99.621
ORD259045,ID0369109134,2022-03-16,Nickolson,"[('Universe Note', 1), ('pearTV', 2)]",16070,77.801,-37.82127910000001,144.96718130000005,0,Autumn,True,0.36427,classic strong mobile from olivia olivia s7 is an extraordinary mobile phone. easy menu nice interface,True,77.801
ORD377972,ID0581760975,2022-12-21,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('Olivia x460', 2)]",5770,67.052,-37.8044873,144.92905480000005,25,Summer,True,1.82766,"don’t waste your time on this i ordered a s9+ for use with verizon and i received a scratched phone, scratched on the glass and on the back in the blue paint, coded for t-mobile. sent this thing back within an hour of receiving it. why would you even mail this out of your warehouse - seems careless and a waste of time for both of us.",False,89.40266666666668
ORD176529,ID0299027323,2022-09-14,Bakers,"[('Olivia x460', 1), ('pearTV', 2), ('Toshika 750', 2)]",22485,109.013,-37.8006905,145.00969880000005,0,Spring,True,1.64072,"it's fantastic so far, it's perfect, looks, feels and works like brand new and it's unlocked with no verizon stuff on it. super happy with it and saved a boatload of money by not getting the pixel 3, thanks guys, keep up the good work and i'll buy my next phone through you!",True,109.013
ORD416382,ID1288940369,2022-09-03,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 2)]",11100,30.592,-37.81890679999999,144.9521333,50,Spring,False,0.82453,nunca llego esperaba el teléfono para hacer un regalo de cumpleaños y no llego,False,61.184
ORD394138,ID1492410161,2022-02-15,Thompson,"[('iAssist Line', 2), ('Toshika 750', 1)]",8770,78.505,-37.8028312,144.963626,25,Summer,True,1.82229,"pretty good deal if you want a phone that would ... well.. lasted for 8 months, the battery wore off, now it doesn't charge.. pretty good deal if you want a phone that would last that long",True,104.67333333333333
ORD053728,ID5402876178,2022-05-03,Nickolson,"[('iStream', 2), ('Toshika 750', 2)]",8940,32.016,-37.8204768,144.9771165,50,Autumn,False,0.69747,"so good. so far, so good.",True,64.032
ORD148926,ID3218227008,2022-11-21,Thompson,"[('Universe Note', 1), ('pearTV', 2), ('Alcon 10', 2)]",33970,64.544,-37.8066742,144.94730780000003,25,Spring,True,0.66812,poor reception everything on this phone works great except that it has poor reception. i get a lot of missed calls and a lot of dropped calls. the signal meter only gets a couple of bars and apparently i'm not the only one having this issue.,False,86.05866666666667
ORD288758,ID4735688198,2022-06-12,Thompson,"[('Universe Note', 2), ('pearTV', 1), ('Olivia x460', 2), ('iAssist Line', 1)]",17885,58.677,-37.8034971,144.9490475,25,Winter,True,1.03617,speaker is better than 1st generation thunder,True,78.236
ORD474890,ID1450727063,2022-05-18,Nickolson,"[('Alcon 10', 2), ('iStream', 2), ('Olivia x460', 1)]",19425,69.128,-37.824052,144.9848675,0,Autumn,False,1.47747,good product microphone is in a weird place.,True,69.128
ORD399602,ID3185718965,2022-10-23,Bakers,"[('Olivia x460', 1), ('iStream', 2), ('Universe Note', 2)]",8425,48.56,-37.7991923,144.98766609999996,25,Spring,False,1.37447,one star does not work anywhere,False,64.74666666666667
ORD348894,ID0269335114,2022-11-14,Nickolson,"[('iStream', 2), ('Universe Note', 2)]",7200,44.788,-37.80978320000001,144.97842240000003,50,Spring,True,1.25332,"i will not recommend this one, do slow and i ended up returning this product",False,89.576
ORD042196,ID2400295351,2022-03-07,Nickolson,"[('pearTV', 1), ('Candle Inferno', 2)]",7170,31.792,-37.82032150000001,144.9640179,50,Autumn,False,0.52313,"great product this is a great product, i am very happy.",True,63.584
ORD220343,ID4716795683,2022-05-29,Thompson,"[('Thunder line', 1), ('pearTV', 2)]",14800,39.984,-37.8187501,144.9533484,50,Autumn,True,0.87324,super! this product arrived like as new. i really appreciated it!,True,79.968
ORD119908,ID3161949462,2022-12-02,Thompson,"[('iStream', 1), ('Alcon 10', 1), ('Lucent 330S', 1), ('Toshika 750', 1)]",14650,29.652,-37.8084946,144.9574687,50,Summer,False,1.0261,one star the sim slot did not work.,False,59.304
ORD187154,ID1900213539,2022-02-20,Thompson,"[('Universe Note', 2), ('iAssist Line', 2), ('Alcon 10', 1), ('Thunder line', 1)]",22480,79.427,-37.805282,144.9617065,0,Summer,False,1.5278,perfect perfect,True,79.427
ORD318938,ID6167279409,2022-02-17,Nickolson,"[('Thunder line', 1), ('pearTV', 2), ('Toshika 750', 2), ('Universe Note', 2)]",30340,71.867,-37.810111600000006,144.9621865,25,Summer,True,1.14509,pixel met expectations great phone! none of the bloatware that carriers add. definitely recommend the pixel.,True,95.82266666666668
ORD297283,ID3213448170,2022-07-02,Thompson,"[('iStream', 1), ('Thunder line', 2), ('pearTV', 2), ('Olivia x460', 1)]",18355,53.341,-37.8079464,144.96088989999996,0,Winter,False,1.32449,never buy from this seller useless,False,53.341
ORD195252,ID6197211480,2022-06-15,Thompson,"[('Alcon 10', 1), ('iStream', 1)]",9100,64.3,-37.81399620000001,144.9329345,0,Winter,True,1.2517,very disappointed to find out from verizon that this is not ... very disappointed to find out from verizon that this is not a verizon phone. feels like i just handed over money for nothing.,False,64.3
ORD378293,ID3094967067,2022-03-08,Thompson,"[('Candle Inferno', 2), ('Thunder line', 1), ('Alcon 10', 2), ('iAssist Line', 2)]",25390,52.476,-37.8003605,144.9362495,25,Autumn,False,1.66855,nice loving it so far. received with no issues and working great. thanks to whoever didn't want it.,True,69.968
ORD369126,ID6167489387,2022-09-16,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Thunder line', 1), ('iAssist Line', 1)]",15505,87.286,-37.8095602,144.95748759999995,0,Spring,True,0.97961,"most certainly would come with a bad battery buy but be warned the battery would come dead or almost dead. asides that , it was a very clean phone to buy",False,87.286
ORD462699,ID0660546023,2022-02-21,Bakers,"[('iStream', 1), ('Thunder line', 2)]",4510,75.672,-37.8118251,144.9903343,0,Summer,True,0.47642,mobail screen no working,False,75.672
ORD101848,ID0289602608,2022-04-19,Thompson,"[('Thunder line', 1), ('Alcon 10', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",24990,64.661,-37.8096265,144.9513209,0,Autumn,False,0.50483,thx you the phone was like new and everything function is working ...and it came on the time..so thx you for business,True,64.661
ORD221136,ID1560149525,2022-10-21,Thompson,"[('Toshika 750', 2), ('iAssist Line', 2)]",13090,63.493,-37.8165806,144.93744660000004,0,Spring,False,0.95143,nada i'st not good it doens't work,False,63.493
ORD417809,ID2207663825,2022-06-18,Thompson,"[('iStream', 1), ('Toshika 750', 2), ('Olivia x460', 1), ('Lucent 330S', 2)]",12475,62.851,-37.799875,144.9459571,0,Winter,True,1.42801,bad phone for the price. i just turned this phone on and it has a yellow line down the left side of the screen. i paid alot for this phone. very disappointed.,False,62.851
ORD100355,ID0781092815,2022-04-18,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1), ('Lucent 330S', 2)]",12270,50.5,-37.8022013,144.94160290000005,25,Autumn,False,1.26094,backup bought this as a backup phone for my father and it worked out great for him as he wanted something durable.,True,67.33333333333333
ORD441265,ID6167231005,2022-01-09,Thompson,"[('Lucent 330S', 2), ('iStream', 2), ('Universe Note', 2)]",9660,35.841,-37.8172549,144.9531826,50,Summer,False,0.74106,i have enjoyed the new phone and it has worked very well i have enjoyed the new phone and it has worked very well. the only thing i had to was find a carrying case.,True,71.682
ORD480418,ID4267683944,2022-06-26,Thompson,"[('Olivia x460', 2), ('iAssist Line', 2), ('Thunder line', 2)]",11260,38.113,-37.8198647,144.9525642,50,Winter,True,0.93509,"easy to use. get what you pay for. simple phone, good for everyday use.",True,76.226
ORD241684,ID0777790169,2022-01-06,Thompson,"[('iAssist Line', 1), ('Alcon 10', 1)]",11175,44.344,-37.8083827,144.955006,25,Summer,False,0.84579,glitched alot had issues from the jump,False,59.12533333333334
ORD260316,ID0302135234,2022-03-08,Bakers,"[('pearTV', 2), ('Olivia x460', 1), ('Toshika 750', 2), ('Candle Inferno', 2)]",23345,33.898,-37.8040737,144.9827659,50,Autumn,False,1.27933,"i'm very happy with this phone i'm very happy with this phone! the most efficient android i've had so far, without having to spend ridiculous alcon money.",True,67.796
ORD464275,ID1093410314,2022-10-01,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Lucent 330S', 1), ('Universe Note', 2)]",17510,45.301,-37.8018545,145.0066618,50,Spring,True,1.35349,prefer no amps on unit and just allow buyer to place the amps they want or will ever use.,False,90.602
ORD321742,ID0634783346,2022-05-12,Thompson,"[('Thunder line', 2), ('Candle Inferno', 2)]",5220,50.571,-37.8121626,144.9387584,25,Autumn,False,0.73306,incredible product amazing!,True,67.428
ORD475334,ID0576838466,2022-03-11,Bakers,"[('Toshika 750', 1), ('Universe Note', 2)]",11220,49.443,-37.8178183,144.9887553,25,Autumn,False,1.04048,great phone for great price! fast delivery by technomaster!,True,65.92399999999999
ORD214643,ID4975504807,2022-02-01,Bakers,"[('Olivia x460', 2), ('Toshika 750', 2)]",11090,51.577,-37.8197378,145.0106624,50,Summer,True,1.73703,battery life is not so good but great phone best phone for the money,True,103.154
ORD222133,ID0827048725,2022-06-05,Thompson,"[('Olivia x460', 2), ('pearTV', 2), ('Lucent 330S', 2), ('Candle Inferno', 1)]",17960,31.824,-37.8191543,144.9505999,50,Winter,False,0.78544,overpriced i bought this phone and it's nothing compared to what it stated it back. it was not value for money please post accurate photos of the gadgets in the future so persons can clearly see what they are buying.,True,63.648
ORD134681,ID1994687834,2022-01-01,Thompson,"[('iAssist Line', 1), ('Alcon 10', 2), ('Toshika 750', 1), ('Olivia x460', 1)]",25670,60.078,-37.7995245,144.950772,25,Summer,False,1.49947,that you will get what you expected a friend requested this product. she is very happy with it,True,80.104
ORD210410,ID1449266803,2022-12-14,Bakers,"[('iStream', 1), ('Olivia x460', 2), ('Thunder line', 1)]",4780,49.498,-37.8166176,144.9838127,50,Summer,True,1.24571,"works on boost mobile i've been thru 4 phones (used & new) trying to get a decent priced phone that works on boost mobile. olivia universe s7 is finally it. this 7 year old olivia phone is better than a new lucentrola phone. battery is okay, but not great. i'm very happy with this phone.",True,98.996
ORD269103,ID3218226983,2022-06-14,Thompson,"[('pearTV', 1), ('Universe Note', 2)]",13210,24.761,-37.8065706,144.94498059999995,50,Winter,False,0.70371,does not activate will not activate,False,49.522
ORD192962,ID0846546790,2022-01-07,Nickolson,"[('iStream', 1), ('Olivia x460', 1)]",1375,64.478,-37.8187213,144.9681905,25,Summer,True,0.12046,awesome!! loving iassist,True,85.97066666666666
ORD412081,ID0052450513,2022-01-07,Thompson,"[('iStream', 1), ('pearTV', 1), ('Thunder line', 2)]",10820,43.039,-37.7960038,144.93607649999996,50,Summer,False,2.09235,"inquiries i love the galaxies, now i want to buy both 8+ and 8 but i don't want the dual sim cos that's what we have in nigeria. though i want to use them in nigeria.",True,86.078
ORD483216,ID0871096410,2022-10-12,Thompson,"[('pearTV', 1), ('Toshika 750', 2), ('Universe Note', 1), ('Thunder line', 1)]",20580,53.372,-37.8019828,144.95963490000003,50,Spring,True,1.62405,i like the thunder show its the best! big screen you can watch movies preview from the movie and iassist will answer all your question you name it.,True,106.744
ORD177065,ID0781137142,2022-03-03,Thompson,"[('Olivia x460', 2), ('pearTV', 1), ('Thunder line', 2), ('iStream', 1)]",13270,65.877,-37.8030948,144.9494928,0,Autumn,True,1.08734,"phone features are good but durability is horrendous phone features are good but durability is horrendous. glass is way too fragile! phone fell on carpet (with case) and screen cracked. this is my forth olivia s5, s6, s7 & s8 and the others held up well. consider the cost to repair and or insurance + cost of phone! very disappointing.",False,65.877
ORD173312,ID1681675863,2022-02-17,Nickolson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740,97.157,-37.809828,144.9764612,0,Summer,True,1.14965,great gift for someone thanks,True,97.157
ORD197583,ID4313862247,2022-12-25,Bakers,"[('Candle Inferno', 2), ('Thunder line', 1), ('Toshika 750', 1), ('iAssist Line', 1)]",9585,38.923,-37.8193638,144.99022380000005,50,Summer,False,1.13198,five stars it works better than what i had before.,True,77.846
ORD087941,ID0472236196,2022-10-20,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 2), ('pearTV', 1), ('Olivia x460', 2)]",11800,64.824,-37.8003751,144.9699201,25,Spring,False,2.02845,good value for under $450 blue tooth connect could be better.,True,86.432
ORD198338,ID0387153022,2022-07-23,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Universe Note', 2), ('pearTV', 1)]",16895,38.764,-37.8063248,144.94233909999997,50,Winter,True,0.82002,"good reception this version of the phone is unlocked and it has a great reception. i had a different phone, brand new and in some areas of the town had no reception. i use this phone without a problem. it is really user friendly. highly recommended for basic plans and for minute cards.",True,77.528
ORD311770,ID2948774574,2022-01-29,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 1)]",5910,96.009,-37.8079165,144.97013710000004,0,Summer,True,1.18982,"had to return this great phone😢 i really liked this phone, very nice, like new. i didn't realize that prepaid and postpaid verizon phone's had different size sim cards. had to send back...bummed😢",True,96.009
ORD371751,ID0443288645,2022-05-10,Bakers,"[('iStream', 2), ('Universe Note', 1), ('Alcon 10', 2)]",21650,81.847,-37.8212796,145.00417190000005,0,Autumn,True,1.48179,good phone so far i like this phone as much as i like my g5 plus,True,81.847
ORD250229,ID0844489496,2022-11-12,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2)]",20360,57.111,-37.8209271,144.9475738,25,Spring,False,0.91987,five stars was great i love it,True,76.148
