order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,delivery_discount,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD166016,ID1463547093,2022-07-26,Bakers,"[('Lucent 330S', 2), ('Thunder line', 1)]",4640,67.39,-37.8185006,145.0026771,0,Winter,False,1.15104,five stars recieved on time and works great,True
ORD108194,ID1224869056,2022-02-21,Thompson,"[('Universe Note', 2), ('pearTV', 1)]",13210,53.304,-37.8134275,144.94109740000005,25,Summer,False,0.53182,five stars its an excellent phone the programms of like at&t and t-mobil sometimes are annoying,True
ORD466119,ID2455254505,2022-01-07,,"[('Universe Note', 2), ('iAssist Line', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]",21530,82.957,-37.7738026,144.9836466,25,Summer,True,4.15585,the only thing we don't like is that it had to stay plugged in to work.,False
ORD323581,ID0103301615,2022-06-26,,"[('Thunder line', 1), ('Candle Inferno', 2), ('Lucent 330S', 2), ('Toshika 750', 2)]",14140,65.057,-37.8157514,144.96172919999995,0,Winter,False,0.75717,muy bien quedó perfecto,True
ORD042801,ID4716795525,2022-12-28,Thompson,"[('Alcon 10', 2), ('iAssist Line', 2), ('Thunder line', 2), ('Toshika 750', 2)]",35350,58.313,-37.8187411,144.953228,0,Summer,False,0.8658,not worth the money you get charged for text message ... not worth the money you get charged for text message even if it don't go through do not buy,False
ORD234672,ID4735836858,2022-03-11,Thompson,"[('iAssist Line', 2), ('Universe Note', 2)]",11350,39.241,-37.8034867,144.94981930000003,50,Autumn,True,1.05083,good seller good phone and delivery on time,True
ORD399501,ID0472236200,2022-02-14,Nickolson,"[('Universe Note', 2), ('iAssist Line', 2), ('Candle Inferno', 1)]",11780,44.995,-37.8000394,144.9694091,50,Summer,True,2.06559,"randomly restarts not quite two weeks in, and the phone will randomly restart itself if it is plugged into a charger while you try to use it. makes using maps on a long trip very complicated. it also will power off when it says it has 20% battery left.",False
ORD163216,ID6167285769,2022-05-28,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1)]",20080,66.842,-37.810362700000006,144.9607907,0,Autumn,False,1.19719,five stars great,True
ORD002132,ID3106294625,2022-11-23,Thompson,"[('Lucent 330S', 2), ('iStream', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",11830,106.342,-37.8062236,144.93236869999996,0,Spring,True,1.47881,"hoping for an updated hdx candle, but settled for this. enjoy the expanded sd slot.",True
ORD071261,ID6197211197,2022-10-03,Thompson,"[('Universe Note', 1), ('Olivia x460', 1)]",4675,54.644,-37.8148259,144.9270956,50,Spring,True,1.77275,works great! bought this phone when my old one stopped working. i have had it for 6 months and it works great.,True
ORD049100,ID0289602871,2022-05-10,Thompson,"[('iStream', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",8920,,-37.8117836,144.9491211,0,Autumn,False,0.20586,perfect thing i needed to read books on and play my games,True
ORD235493,ID0598347148,2022-05-27,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 2), ('iStream', 1)]",5030,,-37.8140879,144.9632802,50,Autumn,False,0.74553,this phone it's a great deal great phone,True
ORD388228,ID0287630696,2022-10-20,,"[('Thunder line', 1), ('pearTV', 1)]",8490,78.665,-37.8031615,144.9464644,0,Spring,False,1.06015,i purchased two of these on black friday. what a great purchase. these are very inexpensive and have the ability to do so many things for the kids. i later bought tough cases to keep any damage minimal.,True
ORD302589,ID2299087305,2022-06-05,Bakers,"[('Toshika 750', 1), ('Universe Note', 2)]",11220,30.953,-37.8080464,144.98496799999995,50,Winter,True,0.92841,worst vedio shown as black white.phone getting hot while charged.clarity of pic not worth.battery getting drained easily.,False
ORD032401,ID1833110268,2022-02-16,Nickolson,"[('iStream', 2), ('Alcon 10', 1), ('iAssist Line', 1)]",11475,58.368,-37.8200286,144.9582187,0,Summer,False,1.0092,came broken lock in accessory white screen mode digico olivia could not troubleshoot i dont know why digico is nivkle and diming me $10 when their product came defective locked and their team could not resolve problem i want my additional 10 back consider gazelle.,False
ORD264311,ID0247018024,2022-05-02,,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Lucent 330S', 1), ('Thunder line', 2)]",8900,59.711,-37.8113862,144.969102,25,Autumn,True,,arrived early! arrived as described. arrived a couple of days early great job!,True
ORD494127,ID1725216487,2022-10-15,,"[('Universe Note', 1), ('Lucent 330S', 1)]",4680,41.969,-37.80238189999999,144.9622054,50,Spring,False,1.7563,"love my new phone still learning how to use this phone as i was a hold out with the flip style, but must say this phone has everything i wanted, nice camera, great video, fast, love it!",True
ORD359324,ID5002595109,2022-01-22,Thompson,"[('Toshika 750', 2), ('Universe Note', 1), ('iAssist Line', 2), ('Candle Inferno', 1)]",16970,35.032,-37.8120908,144.9533372,50,Summer,False,0.55505,great phone product is like new and picture quality is top notch,True
ORD202076,ID0036823654,2022-02-21,Thompson,"[('Universe Note', 2), ('Toshika 750', 2), ('iStream', 2)]",15840,57.703,-37.8245951,144.9483863,25,Summer,False,1.33216,great product great product that was delivered on time everyone will enjoy how the universe note 3 performs. glad i discovered how digico works and how great the prices are in the marketplace.,True
ORD207124,ID0291483921,2022-09-27,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Candle Inferno', 1)]",4115,55.694,-37.8155278,144.951093,25,Spring,False,0.47561,perfect! just as described and very fast shipping perfect! just as described and very fast shipping :),True
ORD329219,ID6167278763,2022-08-28,,"[('Lucent 330S', 2), ('iStream', 1), ('Olivia x460', 2), ('iAssist Line', 1)]",7285,56.178,-37.81500070000001,144.952358,25,Winter,True,,"lucentrola great phones ant got it just yet, but i have the g6 and it's great. and i never say ok to google she talks with me all the time. this is for totally unlocked and not just gsm.",True
ORD040730,ID0577522768,2022-04-08,,"[('Lucent 330S', 1), ('iAssist Line', 1), ('pearTV', 1)]",9765,40.023,-37.8229098,144.9751892,50,Autumn,True,,happy worx,True
ORD257056,ID0092159611,2022-01-01,Nickolson,"[('iAssist Line', 1), ('iStream', 2), ('pearTV', 1), ('Lucent 330S', 1)]",10065,,-37.8191774,144.9655193,25,Summer,True,0.36041,thank you all good,True
ORD259420,ID0331419020,2022-08-26,Bakers,"[('Lucent 330S', 2), ('Thunder line', 1)]",4640,69.128,-37.8246626,145.0012924,0,Winter,False,1.71741,"great phone, have had it for a year now ... great phone, have had it for a year now with no issues and still so happy with it. tried an alcon and an lg before and this is def my favorite. love the edge bar as well",True
ORD083541,ID0054552190,2022-06-01,Nickolson,"[('iStream', 1), ('Thunder line', 1), ('Alcon 10', 2)]",20230,69.975,-37.8203995,144.9848481,0,Winter,False,1.36006,it’s working well for us it’s working well for us,True
ORD232396,ID1449431350,2022-05-19,Nickolson,"[('iAssist Line', 1), ('pearTV', 1), ('Universe Note', 1), ('iStream', 2)]",12285,40.102,-37.8134507,144.9740083,50,Autumn,True,0.69395,"very pleased great phone, every feature i need at an excellent price. fast and responsive with excellent graphics and a decent camera.",True
ORD043125,ID6167417953,2022-10-31,Nickolson,"[('iStream', 2), ('Olivia x460', 2), ('Lucent 330S', 2), ('pearTV', 1)]",11520,59.913,-37.813476,144.9655014,0,Spring,False,0.67196,dont waste your money overheated while charging and died,False
ORD020561,ID2174963255,2022-04-12,,"[('Candle Inferno', 1), ('iStream', 2), ('pearTV', 1), ('Thunder line', 1)]",9220,48.862,-37.8172745,144.9533612,25,Autumn,False,0.75402,i love my phone i love my phone. the best pics i've ever taken. great speeds. the only reason i'm giving it 4 stars instead of 5 is because i wish there was a spot for more storage and longer battery life!,True
ORD399682,ID0777721749,2022-06-02,Thompson,"[('Olivia x460', 2), ('Thunder line', 2)]",6810,77.416,-37.8058236,144.9550756,0,Winter,True,1.03789,five stars love it.,True
ORD406669,ID2185303492,2022-02-15,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('Universe Note', 2), ('Alcon 10', 2)]",27255,52.946,-37.8101204,144.953732,25,Summer,False,0.65125,great phone great,True
ORD499885,ID0709951980,2022-09-18,Thompson,"[('Alcon 10', 2), ('Thunder line', 1), ('iAssist Line', 1), ('Olivia x460', 2)]",24755,103.697,-37.8125138,144.936229,0,Spring,True,0.95346,four stars best phone for people with little cell usage and ability.,True
ORD448476,ID6024224415,2022-04-12,Thompson,"[('iStream', 1), ('Lucent 330S', 2), ('Candle Inferno', 1), ('iAssist Line', 1)]",5265,49.049,-37.8200618,144.9450101,25,Autumn,False,0.84217,works great! very happy with the seller! this is how i will buy phones in the future. verizon kills me on a new phone.,True
ORD381184,ID0122744304,2022-07-30,Nickolson,"[('iAssist Line', 2), ('Thunder line', 2)]",8810,50.13,-37.8250279,144.9589745,25,Winter,False,1.17376,battery life is great. i liked the price. fast delivery.,True
ORD396761,ID1463656484,2022-12-23,Bakers,"[('Alcon 10', 2), ('Thunder line', 2), ('Candle Inferno', 2), ('Universe Note', 2)]",30020,37.184,-37.8186188,144.9991809,50,Summer,False,1.02074,lucent g i believe to be one of the best possible phone out there high ratings of a awesome phone,True
ORD002545,ID0367849048,2022-12-29,Nickolson,"[('Thunder line', 1), ('Universe Note', 1)]",5630,82.597,-37.8025845,144.9650523,0,Summer,False,1.82563,"i bought this for my mother because her nook wasn't working any more. although it took her a little while to adjust to the new device, she really enjoys it!",True
ORD029029,ID4637139138,2022-04-07,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 2), ('Olivia x460', 1), ('Lucent 330S', 2)]",8995,47.712,-37.809031,144.9475493,25,Autumn,False,0.40763,ok ok,True
ORD388563,ID2684469926,2022-10-04,Bakers,"[('Universe Note', 2), ('iStream', 2)]",7200,,-37.7984333,144.9933386,0,Spring,False,1.29787,"lightweight, nice display and not too large to carry.",True
ORD018987,ID0332546359,2022-10-14,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Candle Inferno', 2), ('Thunder line', 2)]",8900,50.008,-37.8074681,144.9428696,50,Spring,True,0.68711,five stars best phone ever,True
ORD182115,ID0595594360,2022-09-29,Nickolson,"[('Universe Note', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",26030,59.523,-37.81262460000001,144.9612396,25,Spring,False,0.98788,lo amo!! una de mis mejores compras me encanto este teléfono. llevo poco tiempo con el pero me parece excelente. no necesito de todas las funciones adicionales de los modelos pro así que este me resulta perfecto.,True
ORD022536,ID1463620356,2022-09-03,Bakers,"[('Candle Inferno', 1), ('pearTV', 2)]",13050,80.429,-37.8167041,145.007284,0,Spring,False,1.2965,"good product i ordered this phone and it arrived in about a week. it was overheating and drained battery. i returned it and got another one. shipping was great. the second one is working perfectly fine. overall, a good purchase.",True
ORD177603,ID0131130460,2022-06-01,,"[('Universe Note', 1), ('Toshika 750', 1), ('Candle Inferno', 2)]",8630,67.588,-37.8143366,144.958962,0,Winter,False,,"love love excellent phone, works perfect, great picture quality, why waste money on expensive phone when this works as good as the universe.",True
ORD455395,ID0030942487,2022-11-08,,"[('iAssist Line', 2), ('Lucent 330S', 1)]",5680,82.085,-37.8045313,144.9350517,0,Spring,False,,five stars glad i brought it,True
ORD203276,ID0702376247,2022-05-31,,"[('Universe Note', 2), ('Alcon 10', 1), ('pearTV', 2), ('Olivia x460', 2)]",30920,33.007,-37.805261,144.94174840000005,50,Autumn,False,0.94855,"my order came on time and was exactly what i ... my order came on time and was exactly what i ordered. i was impressed that it came in the original verizon package, and seems to be working very well.",True
ORD070338,ID0579486160,2022-07-21,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2), ('iAssist Line', 2), ('Alcon 10', 1)]",21160,30.195,-37.815112,144.94963230000005,50,Winter,False,0.35287,five stars nice phone,True
ORD426533,ID3213448179,2022-01-25,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 1), ('iStream', 1), ('Lucent 330S', 2)]",5490,100.957,-37.8047691,144.9621699,0,Summer,True,1.59311,phone really like this phone,True
ORD043393,ID0746912548,2022-06-27,Nickolson,"[('Olivia x460', 2), ('Thunder line', 2), ('Lucent 330S', 1)]",8040,60.58,-37.8252011,144.982751,25,Winter,True,1.37404,note 10 great device!,True
ORD334758,ID0529158999,2022-03-19,,"[('Candle Inferno', 2), ('iStream', 2), ('pearTV', 1), ('Lucent 330S', 2)]",9930,26.523,-37.8237919,144.9403832,50,Autumn,False,,will not charge.... well sent unit 1 back to manufacturer....got unit 2 pretty quickly. unit 2 did the same thing as unit 1. will not charge at all. worthless product if you cannot charge it.,False
ORD297958,ID0127588858,2022-01-29,,"[('Candle Inferno', 2), ('Toshika 750', 1)]",5180,59.045,-37.8004168,144.9449187,25,Summer,False,1.37739,five stars yes it's perfect thank you,True
ORD036422,ID2588548697,2022-11-10,Nickolson,"[('iStream', 2), ('Lucent 330S', 2)]",2760,43.92,-37.8256006,144.97693230000004,50,Spring,True,1.0146,switch and bait. didn't come with the required oneplus lighting charger. came with some some lanovo charger that does not even give enough power to charge the phone. drains while plugged in. not worth it as the chargers costs makes this more expensive then all the others,False
ORD211652,ID1449266767,2022-06-22,,"[('Universe Note', 1), ('Lucent 330S', 1), ('Toshika 750', 2), ('Olivia x460', 1)]",14545,79.931,-37.8167185,144.9844199,0,Winter,True,1.20999,"getting the sim card in was the hard part this was a great buy for christmas thank you, in the customer service was excellent.....",True
ORD196357,ID0579393052,2022-04-20,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 1)]",4310,39.972,-37.8203076,144.9588982,50,Autumn,True,0.95595,got this tablet for my mom who isn't very tech savvy. she loves it. can't beat the price,True
ORD085171,ID4516260660,2022-10-17,Thompson,"[('Candle Inferno', 2), ('pearTV', 2)]",13480,62.982,-37.8085607,144.9476394,25,Spring,True,0.46053,not unlocked as claimed! it says it is unlocked but it isn't!! i originally bought this phone as a verizon pay-as-you-go phone. but then i decided to switch to tracfone. so when the phone came i inserted the tracfone sim in the phone. i couldn't set it up because it said it was a non-verizon sim card.,False
ORD300090,ID4405280990,2022-05-04,Nickolson,"[('Toshika 750', 2), ('Candle Inferno', 1), ('iAssist Line', 2)]",13520,39.131,-37.8242586,144.9556177,25,Autumn,False,1.37788,"not gsm unlocked this device is not gsm unlocked. i got the phone and tried to use my sim card and it is locked only for verizon. so disappointed in the seller for advertising it as such. tried an at&t, and t-mobile sim, and neither will work. needless to say, i am immediately returning it.",False
ORD002347,ID5002595148,2022-04-11,Thompson,"[('iAssist Line', 1), ('iStream', 1), ('pearTV', 1)]",8685,38.681,-37.8115747,144.9529382,50,Autumn,True,0.53045,"this game seems to be another good addition to the pokemon craze. my son got this for christmas and has played it often since. he says that it's ""awesome"", which is high praise indeed.",True
ORD205133,ID3555802228,2022-08-20,Thompson,"[('pearTV', 1), ('Toshika 750', 1), ('iStream', 1)]",10780,33.983,-37.8058628,144.9366672,50,Winter,False,1.1881,five stars nice sealed box offer,True
ORD006581,ID0243096971,2022-07-25,Nickolson,"[('iStream', 1), ('Lucent 330S', 2), ('Thunder line', 1)]",4790,29.908,-37.8234214,144.9699519,50,Winter,True,0.53842,"defective product. the phone doesn't work, and it is being returned.",False
ORD307807,ID0571731076,2022-01-07,Thompson,"[('iStream', 2), ('iAssist Line', 1), ('Universe Note', 2)]",9425,,-37.8241208,144.9439195,50,Summer,True,1.30406,amazing beautiful and fast,True
ORD277885,ID0253027678,2022-09-19,Thompson,"[('Toshika 750', 1), ('iAssist Line', 2), ('Universe Note', 2)]",15670,49.256,-37.8143155,144.9438313,50,Spring,True,0.33836,phone is awesome the build is awesome and delivery is faster than committed,True
ORD160194,ID0446051197,2022-08-12,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 2), ('Universe Note', 1), ('Toshika 750', 1)]",11080,70.279,-37.8021122,144.96076509999997,0,Winter,False,1.68317,"communication is wonderful, i am glad to have this perfect phone ... communication is wonderful, i am glad to have this perfect phone for my use.. it is always a reliable tool.",True
ORD010045,ID0287630801,2022-03-12,Thompson,"[('Universe Note', 2), ('iStream', 2)]",7200,31.779,-37.8056124,144.94536000000005,50,Autumn,True,0.80023,one star not new. return. returned for refund. item stated new in box.,False
ORD404882,ID0575524455,2022-09-04,Nickolson,"[('Candle Inferno', 1), ('pearTV', 2)]",13050,79.383,-37.8213233,144.98327769999997,25,Spring,True,1.24467,"five stars great device with so much to offer. i recommend buying from the seller, ""mobiles international llc."" they sent a new and reliable device and honored a warranty for a defective product on olivia's behalf. :)",True
ORD213694,ID0371972623,2022-11-26,Nickolson,"[('Thunder line', 2), ('iStream', 1), ('pearTV', 1)]",10820,105.131,-37.8064631,144.9720713,0,Spring,True,1.36856,like like,True
ORD236169,ID0128891620,2022-02-02,,"[('Universe Note', 2), ('iAssist Line', 2), ('pearTV', 1)]",17660,79.525,-37.7992307,145.0054592,0,Summer,False,1.4984,i love it i love it,True
ORD147985,ID0331415256,2022-05-01,Bakers,"[('Thunder line', 2), ('Alcon 10', 1)]",13310,33.373,-37.8197075,145.0036809,50,Autumn,False,1.31176,"my 5 yr old loves it, however we do experience some sound issues from time to time.",True
ORD102373,ID0650269049,2022-02-12,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 2)]",3040,38.951,-37.8143041,144.9776345,50,Summer,True,0.85642,no wifi calling. i just got back from at&t store and they tell me phone i bought doesn't have wifi calling and i can't get it. this should have been disclosed in the description.,False
ORD200940,ID3106294929,2022-05-27,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 2), ('Toshika 750', 2), ('iAssist Line', 1)]",15775,,-37.8065224,144.9317679,25,Autumn,False,1.50984,three stars good,True
ORD209911,ID4320615301,2022-07-20,,"[('iAssist Line', 1), ('Thunder line', 1)]",4405,25.569,-37.816742100000006,144.991126,50,Winter,False,,defected phone the phone had icons sketched in the screens and the battery life didn't last long.,False
ORD149741,ID0250480666,2022-09-27,,"[('Lucent 330S', 1), ('iStream', 1)]",1380,100.28,-37.8106542,145.0015254,0,Spring,True,0.5583,"for a ""dumb"" phone performs great havent jumped on the smart phone bandwagon yet. this phone is easy to use, durable and easily customized. great improvement from the freefom ii.",True
ORD338491,ID2069604225,2022-11-21,Bakers,"[('iAssist Line', 2), ('Olivia x460', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",12450,82.207,-37.8022149,144.9802886,0,Spring,False,1.57404,easy to set up and use.,True
ORD402472,ID0418104791,2022-09-20,Bakers,"[('Candle Inferno', 1), ('pearTV', 1)]",6740,,-37.8193063,144.9897682,0,Spring,False,1.14235,five stars so far working so well,True
ORD382501,ID0576858151,2022-09-30,Bakers,"[('Alcon 10', 1), ('iAssist Line', 2)]",13400,93.966,-37.8246758,144.9890462,0,Spring,True,1.72226,"defective speakers i like the phone, but this one came with defective speakers",False
ORD121984,ID0313278155,2022-07-15,,"[('iAssist Line', 2), ('Alcon 10', 1)]",13400,39.116,-37.8097435,144.9620139,50,Winter,True,,great deal great phone and reasonable price,True
ORD107290,ID0634784120,2022-11-12,Thompson,"[('Thunder line', 2), ('iStream', 1), ('Universe Note', 1)]",7960,,-37.8139739,144.9377565,0,Spring,False,0.83165,awesome seller. fast shipping..ok phone..it was what we needed at the time..thank you..awesome seller.,True
ORD383107,ID2227263908,2022-06-22,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 1)]",6545,25.76,-37.8121009,144.9745325,50,Winter,False,0.84528,why i can't get a refund or a new device havent even had it 3 months and the charging port wont work...,False
ORD427042,ID0582563607,2022-02-13,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 2), ('Alcon 10', 2), ('Candle Inferno', 1)]",28200,58.892,-37.8218974,144.9777275,25,Summer,True,0.80752,"this item is not good ok ...no use for my kids ,,,",False
ORD275939,ID0567246977,2022-10-18,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1), ('pearTV', 2), ('Thunder line', 2)]",23525,34.23,-37.7989183,144.9441439,50,Spring,False,1.55262,no.. the phone kept saying no sim card ... no..the phone kept saying no sim card detected so i would have 2 restart the phone so it would work.,False
ORD114118,ID0127638288,2022-11-20,Thompson,"[('Candle Inferno', 2), ('Thunder line', 1), ('Olivia x460', 1), ('iAssist Line', 2)]",8715,,-37.8095852,144.9467296,50,Spring,True,0.34504,brand new condition for a used phone i am amazed how good of shape this phone is in. it's in brand new shape.like it's never been used. everything works perfectly. i am so happy with this purchase,True
ORD249475,ID0223007282,2022-04-23,Bakers,"[('Olivia x460', 1), ('Thunder line', 1), ('Candle Inferno', 2), ('pearTV', 2)]",16885,47.398,-37.8069563,144.98990469999995,25,Autumn,False,0.57794,five stars refurbished but like brand new. very satisfied,True
ORD440475,ID0591408004,2022-12-13,Nickolson,"[('iStream', 1), ('Lucent 330S', 1), ('iAssist Line', 1)]",3605,,-37.82158610000001,144.96123169999996,0,Summer,False,0.80376,very nice phone best purchase ever. i bought it from surgetelecom and it is brand new unlocked. i love this phone. and it has great features.,True
ORD220582,ID0448103596,2022-04-16,Thompson,"[('Thunder line', 2), ('Candle Inferno', 2)]",5220,,-37.8153669,144.93540149999995,0,Autumn,False,1.06896,great deal great deal on a certified refurbished pixel. it is the original and is much better than my alcon 10,True
ORD468963,ID0054552821,2022-02-14,Nickolson,"[('Universe Note', 2), ('Alcon 10', 1), ('pearTV', 1), ('iStream', 2)]",22460,74.376,-37.8206336,144.9836358,25,Summer,True,1.25916,"quality so far, so impressive!",True
ORD394439,ID2189478938,2022-12-08,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Toshika 750', 2), ('Olivia x460', 2)]",13745,58.828,-37.811477,144.97305380000003,0,Summer,False,0.85013,one star the cellular connection failures has wifi and locked the three days of use,False
ORD470996,ID2383211226,2022-08-25,Nickolson,"[('Thunder line', 1), ('iStream', 2), ('Candle Inferno', 1), ('Alcon 10', 2)]",20810,47.64,-37.81541770000001,144.9665563,25,Winter,False,0.44096,great phone awesome phone. fantastic screen. great service from seller.,True
ORD223482,ID2975229837,2022-04-11,Thompson,"[('Lucent 330S', 1), ('iStream', 2), ('Alcon 10', 2), ('pearTV', 1)]",25740,66.19,-37.8014507,144.9576509,0,Autumn,False,1.55782,ok works fine just be ready to have it charge for 3 hours to get to 100%. i forgot how long it took these things to charge. i use this for my autistic son to keep him preoccupied. kind of annoying when its low on battery and you have to pry it from his little fingers to charge for 3-4 hours.,True
ORD035944,ID0580000016,2022-11-26,,"[('Alcon 10', 1), ('Toshika 750', 2), ('pearTV', 2)]",30210,108.54,-37.8054787,144.931166,0,Spring,True,1.61168,great value for money it's a budget phone but feels like high end phone with so much to offer,True
ORD370014,ID0664378465,2022-04-27,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",17720,,-37.82012260000001,144.9669896,50,Autumn,False,0.28222,five stars very nice. love this zenfone.,True
ORD313396,ID3937113702,2022-03-30,,"[('Lucent 330S', 1), ('pearTV', 1)]",7540,40.875,-37.8098059,144.9638679,50,Autumn,True,1.09863,connect to the world kids love them,True
ORD376034,ID0591435362,2022-12-26,Nickolson,"[('Thunder line', 2), ('iStream', 1)]",4510,66.308,-37.8175194,144.9693294,0,Summer,False,0.12131,love this phone best product i've brought,True
ORD098029,ID0767187719,2022-03-12,Nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Universe Note', 1), ('iAssist Line', 2)]",9425,47.941,-37.8198506,144.9651242,25,Autumn,False,0.4136,"i purchased this for a small child to use. she is quite happy with it, however it was a little too slow for my taste.",True
ORD391254,ID0277517042,2022-08-22,Thompson,"[('Lucent 330S', 1), ('pearTV', 1), ('iStream', 2), ('Olivia x460', 1)]",9065,80.04,-37.8063685,144.95919990000004,0,Winter,True,1.27702,three stars okay,True
ORD123768,ID0250933634,2022-02-18,Bakers,"[('Universe Note', 2), ('Olivia x460', 1), ('iAssist Line', 2)]",12575,104.21,-37.82460870000001,145.0050343,0,Summer,True,1.84091,perfect arrived in new condition. works great. definitely recommend!,True
ORD247467,ID0576878090,2022-12-13,Nickolson,"[('Candle Inferno', 1), ('pearTV', 1), ('iAssist Line', 1)]",8965,65.247,-37.8161528,144.9724208,25,Summer,True,0.37094,"great phone, amazing price! i got this phone for my daughter to replace her droid x and she absolutely love this phone. its fast and responsive but the only flaw is the camera isn't the best quality. other than that small complaint its a great phone",True
ORD146422,ID0591392078,2022-03-23,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 2)]",20360,31.717,-37.8200685,144.9607348,50,Autumn,True,0.79241,"not as expected all printed materials (including packaging) in spanish, not english. further comment - this product (from reliant cellular) appears to be a returned item, as it had several alarms set. also, some (but not all) of the on-screen displays seem to be in spanish. quite disappointing, and not at all confidence inspiring.",False
ORD398171,ID1463620939,2022-11-28,Bakers,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",11605,78.575,-37.818283,145.0074284,25,Spring,True,1.41469,"i'm pretty glad with this cellphone i'm pretty glad with this cellphone... good size, weight and price.. the only thing that it needs is flash on camera.",True
ORD260436,ID4419701256,2022-12-20,Thompson,"[('Olivia x460', 1), ('Toshika 750', 1)]",5545,62.442,-37.8025675,144.96376909999995,25,Summer,False,1.85007,five stars worth to spend for such beautiful phone.,True
ORD159366,ID1449431504,2022-02-17,Nickolson,"[('Thunder line', 2), ('Alcon 10', 1), ('Universe Note', 1)]",16760,,-37.8152367,144.9747845,25,Summer,True,0.59292,five stars switched from alcon and like this phone. great price!,True
ORD004952,ID0443302593,2022-08-16,Bakers,"[('Universe Note', 2), ('Thunder line', 2)]",11260,,-37.8112428,145.0035322,50,Winter,False,0.74304,"friend bought it not what we expected only came with the phone/wall charger, nothing else, no stylus, no manual... ended up having to send back, bought another one though from a different site and it came with everything... but vibrates out of the blue",True
ORD006237,ID0266740081,2022-05-21,Bakers,"[('Olivia x460', 1), ('Thunder line', 2)]",5585,,-37.8253735,144.9952678,25,Autumn,True,1.71177,great phone i am loving this phone it's the best one i've purchased since i have been with sprint. i have the s3 for 2 years this one is easier to learn and lots of apps.,True
ORD374834,ID0251859846,2022-11-23,,"[('Thunder line', 1), ('Candle Inferno', 1), ('Toshika 750', 1)]",6930,39.642,-37.8079972,144.9687948,50,Spring,False,1.18159,perfect! works like new! best phone i ever had!,True
ORD028937,ID0248969196,2022-09-04,Bakers,"[('Toshika 750', 2), ('Alcon 10', 1), ('Candle Inferno', 2)]",18450,44.374,-37.8071263,144.9915639,25,Spring,False,0.45401,"do not buy it’s only been a few days and the alcon won’t charge, really disappointing i want a new one",False
ORD100841,ID6167247289,2022-02-26,,"[('Olivia x460', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",5340,28.884,-37.81918510000001,144.9610198,50,Summer,False,,"it is an annoying problem that i have not been able to fix this phone loses wifi and bluetooth connection regularly. it has been happening more regularly, and now it happens daily. the fix is simple as it just needs a restart and then it works again. it is an annoying problem that i have not been able to fix.",False
ORD313080,ID2672365492,2022-04-25,,"[('pearTV', 2), ('Olivia x460', 1)]",13845,48.233,-37.809543100000006,145.0014003,0,Autumn,False,0.54482,"since i am not sure of the cause:(( supposed to be an unlocked gsm phone,but after activating it with straight talk just says requires code to use on service.! used code i setup i presume i either need the right code from att,xp or strtaight talk(i have 4 try left :()",False
ORD214048,ID0610682598,2022-09-29,,"[('iStream', 2), ('iAssist Line', 1)]",2525,32.994,-37.8119176,145.0096674,50,Spring,False,,battery phone battery suck...it doesn't last,False
ORD427156,ID0547586414,2022-11-23,,"[('Olivia x460', 1), ('Universe Note', 1), ('iStream', 1), ('Toshika 750', 1)]",9145,77.761,-37.8132223,144.98522480000003,0,Spring,False,0.95053,perfecto muy buen producto lo recibi totalmente cerrado y con una memoria de regalo super bien el producto muy recomendable y funciona perfecto en mexico,True
ORD138033,ID3419344113,2022-10-24,,"[('Thunder line', 2), ('Toshika 750', 1)]",8680,79.8,-37.80842360000001,144.9760374,0,Spring,False,,thumbs up great phone,True
